Date,Open,High,Low,Close,Adj Close,Volume
2011-07-28,27.6,28.549999,27.540001,28.17,28.17,938700
2012-01-03,28.940001,29.5,27.65,28.08,28.08,928100
2013-04-08,41.970001,42.549999,41.509998,41.830002,41.830002,1679000
2015-01-02,222.869995,223.25,213.259995,219.309998,219.309998,4764400
2014-11-28,245.350006,246.690002,242.520004,244.520004,244.520004,2119700
2017-07-25,345,345.600006,334.149994,339.600006,339.600006,6989200
2018-11-26,325,346.220001,325,346,346,7992100
2010-07-06,20,20,15.83,16.110001,16.110001,6866900
2017-11-06,307,307.5,299.01001,302.779999,302.779999,6486000
2013-06-26,103.800003,105.870003,102.660004,105.720001,105.720001,6602600
2013-05-06,56.389999,59.66,55.5,59.5,59.5,4366700
2012-06-12,29.23,29.84,28.809999,29.66,29.66,569000
2011-02-01,24.309999,24.73,23.540001,23.91,23.91,707800
2016-12-01,188.25,188.529999,181,181.880005,181.880005,5126400
2015-05-05,237.759995,239.5,229.130005,232.949997,232.949997,5796900
2012-02-08,31.6,32.009998,31.290001,31.93,31.93,623700
2015-12-21,231.690002,235.830002,231.080002,232.559998,232.559998,1953200
2010-11-11,28.6,29.1,27.33,28.040001,28.040001,1945300
2012-09-14,30,30.65,29.65,30.389999,30.389999,1536600
2015-07-24,267.380005,271.089996,263.920013,265.410004,265.410004,2836500
2013-04-24,50.900002,51.049999,48.98,50.43,50.43,2630000
2017-02-14,279.029999,287.390015,278.609985,280.980011,280.980011,7345200
2019-12-16,362.549988,383.609985,362.5,381.5,381.5,18174200
2014-10-08,260.100006,262.880005,252.639999,259.279999,259.279999,5055100
2015-04-01,188.699997,192.300003,186.050003,187.589996,187.589996,3794600
2016-07-27,229.339996,233.360001,226.919998,228.490005,228.490005,2889000
2010-10-01,20.690001,20.75,20.309999,20.6,20.6,597700
2013-09-20,178.899994,185.830002,178.559998,183.389999,183.389999,13401700
2017-03-20,260.600006,264.549988,258.820007,261.920013,261.920013,3614300
2015-10-06,240,243.029999,235.580002,241.460007,241.460007,5225200
2018-08-28,318.410004,318.880005,311.190002,311.859985,311.859985,7649100
2015-07-21,270.049988,273.5,266.549988,266.769989,266.769989,6108700
2018-04-16,299,299.660004,289.01001,291.209991,291.209991,6338500
2018-01-16,337.540009,345,334.799988,340.059998,340.059998,6474300
2017-10-19,355.559998,357.149994,348.200012,351.809998,351.809998,5061800
2013-01-28,36.860001,38.709999,36.860001,38.029999,38.029999,1986000
2017-04-17,302.700012,304,298.679993,301.440002,301.440002,4138700
2013-11-22,121.580002,122.75,117.93,121.379997,121.379997,11096700
2010-07-30,20.200001,20.440001,19.549999,19.940001,19.940001,426900
2017-03-29,278.339996,279.600006,275.540009,277.380005,277.380005,3676200
2011-05-06,26.9,27.700001,26.620001,27.120001,27.120001,981700
2012-08-30,28.6,28.74,28.1,28.41,28.41,656400
2012-10-23,27.379999,28.559999,27.370001,28.389999,28.389999,749000
2014-10-10,244.639999,245.889999,235.199997,236.910004,236.910004,12888300
2018-07-17,308.809998,324.73999,308.5,322.690002,322.690002,6996200
2018-01-11,335.23999,344.809998,333.26001,337.950012,337.950012,6645500
2016-12-15,198.410004,200.740005,197.389999,197.580002,197.580002,3219600
2015-10-21,211.990005,214.809998,208.800003,210.089996,210.089996,4151500
2011-07-29,27.799999,28.4,27.5,28.17,28.17,948200
2011-11-16,33.48,35,33.400002,34.939999,34.939999,1833200
2015-07-14,262.100006,265.98999,260.51001,265.649994,265.649994,1907600
2019-07-24,259.170013,266.070007,258.160004,264.880005,264.880005,11072800
2017-08-09,361,370,358.950012,363.529999,363.529999,6892100
2017-10-20,352.690002,354.549988,344.339996,345.100006,345.100006,4930400
2010-07-28,20.549999,20.9,20.51,20.719999,20.719999,467200
2010-12-16,30,30.91,29.65,30.809999,30.809999,790100
2017-02-08,257.350006,263.359985,256.200012,262.079987,262.079987,3933000
2016-12-05,182.509995,188.889999,182.509995,186.800003,186.800003,4072200
2015-06-09,255.399994,257.73999,254.139999,256,256,2611100
2017-11-27,313.25,317.339996,309.51001,316.809998,316.809998,4555900
2015-01-30,203.960007,207.470001,203,203.600006,203.600006,3007000
2018-10-10,264.609985,265.51001,247.770004,256.880005,256.880005,12815300
2011-09-19,24.950001,25.809999,23.82,25.77,25.77,1157400
2012-09-21,31.1,31.49,29.540001,30.02,30.02,1870000
2017-09-12,364.48999,368.76001,360.399994,362.75,362.75,5972900
2011-11-18,33.639999,34.110001,32.540001,32.599998,32.599998,902800
2015-09-17,263.959991,265.5,260.690002,262.070007,262.070007,3585800
2010-10-29,21.139999,21.85,21.049999,21.84,21.84,280600
2015-03-13,188.949997,191.75,187.320007,188.679993,188.679993,5434300
2014-11-19,250.610001,251.880005,245.600006,247.740005,247.740005,7918500
2018-02-07,338.98999,346,335.660004,345,345,6969200
2015-09-21,263.980011,271.570007,255.800003,264.200012,264.200012,6120200
2010-11-16,31,31.4,28.42,29.67,29.67,1347600
2016-11-22,185.839996,191.470001,183.710007,191.169998,191.169998,5603400
2018-04-23,291.290009,291.619995,282.329987,283.369995,283.369995,4893400
2017-11-28,316.359985,320,313.920013,317.549988,317.549988,4949500
2011-09-06,22.5,23.200001,22.290001,22.940001,22.940001,809800
2017-04-11,313.380005,313.470001,305.5,308.709991,308.709991,5724600
2020-01-22,571.890015,594.5,559.099976,569.559998,569.559998,31369000
2011-12-07,34.630001,34.889999,33.799999,34.189999,34.189999,674300
2017-01-18,236.649994,239.710007,235.580002,238.360001,238.360001,3769000
2016-12-06,185.520004,186.580002,182.679993,185.850006,185.850006,3391600
2017-08-04,347,357.269989,343.299988,356.910004,356.910004,9268900
2020-01-16,493.75,514.460022,492.170013,513.48999,513.48999,21736700
2012-05-07,31.959999,32.580002,31.610001,32.470001,32.470001,1158000
2016-12-21,208.449997,212.229996,207.410004,207.699997,207.699997,5207600
2020-01-13,493.5,525.630005,492,524.859985,524.859985,26517600
2015-05-04,228.179993,234.729996,227.110001,230.509995,230.509995,4434600
2016-09-20,206.850006,207.75,203.910004,204.639999,204.639999,2410500
2016-11-10,191.050003,191.610001,180.419998,185.350006,185.350006,6750300
2018-03-19,316.5,320.75,309.670013,313.559998,313.559998,7484300
2017-01-24,250,254.800003,249.649994,254.610001,254.610001,4965500
2016-09-30,202.210007,204.979996,199.550003,204.029999,204.029999,2586300
2015-02-06,222,223.399994,216.5,217.360001,217.360001,3243900
2011-06-23,27.200001,27.719999,26.209999,27.709999,27.709999,1170000
2015-02-09,215.380005,217.929993,211.990005,217.479996,217.479996,3472400
2018-12-18,350.540009,351.549988,333.690002,337.029999,337.029999,7100000
2017-10-03,335.899994,348.549988,331.279999,348.140015,348.140015,10153600
2018-08-13,361.130005,363.190002,349.019989,356.410004,356.410004,10463900
2010-08-05,21.540001,21.549999,20.049999,20.450001,20.450001,796200
2010-09-22,20.870001,20.950001,19.799999,19.870001,19.870001,962900
2010-07-12,17.950001,18.07,17,17.049999,17.049999,2202500
2015-07-02,280.200012,282.450012,273.309998,280.019989,280.019989,7163900
2013-01-25,37,37.540001,36.799999,36.98,36.98,1287800
2016-02-25,178.649994,188.520004,175.199997,187.429993,187.429993,5750700
2017-07-21,329.459991,331.26001,325.799988,328.399994,328.399994,4901600
2013-10-17,183.539993,184.800003,180.990005,182.800003,182.800003,6705000
2015-02-25,204.940002,207.139999,202.580002,203.759995,203.759995,3909500
2018-05-16,283.829987,288.809998,281.559998,286.480011,286.480011,5674000
2014-03-21,236.020004,236.199997,227.5,228.889999,228.889999,8216900
2015-10-19,226.5,231.149994,224.940002,228.100006,228.100006,2507900
2018-12-19,337.600006,347.01001,329.73999,332.970001,332.970001,8274200
2016-10-17,197.050003,198.389999,192,193.960007,193.960007,4554100
2015-11-25,221.339996,230.830002,220.380005,229.639999,229.639999,3990800
2011-08-02,28.690001,29.200001,27.27,27.34,27.34,1549400
2015-06-26,268.890015,269.109985,266,267.089996,267.089996,3838400
2012-10-04,30,30.1,28.65,29.4,29.4,1541300
2014-12-11,210.529999,215.429993,208.229996,208.880005,208.880005,6694400
2017-03-15,257,261,254.270004,255.729996,255.729996,5330800
2011-11-04,31.459999,32.400002,30.51,32.310001,32.310001,3032900
2013-07-09,124.639999,125.32,121.910004,123.449997,123.449997,8603300
2012-02-13,31.549999,32.060001,30.9,31.49,31.49,1157900
2018-07-25,296.73999,309.619995,294.5,308.73999,308.73999,7075400
2011-08-23,21.93,23.110001,21.5,22.959999,22.959999,869000
2015-10-28,211.309998,213.449997,208.300003,212.960007,212.960007,2728600
2013-07-25,120.400002,124.75,120.190002,124.07,124.07,5284300
2018-04-02,256.26001,260.329987,244.589996,252.479996,252.479996,16114000
2019-05-30,188.75,192.259995,187.020004,188.220001,188.220001,7926500
2013-07-30,134.800003,137.490005,128.179993,131.740005,131.740005,13127000
2016-04-19,253.119995,254.369995,241.25,247.369995,247.369995,6357500
2016-04-05,240.5,256.559998,240,255.470001,255.470001,9948700
2019-05-16,229.490005,231,226.5,228.330002,228.330002,7483300
2012-12-13,35.259998,35.299999,32.75,33.610001,33.610001,2151300
2018-02-23,347.829987,354.98999,347.100006,352.049988,352.049988,5817400
2018-03-05,332.390015,337.75,329.290009,333.350006,333.350006,3823800
2019-04-15,268.630005,268.880005,258.630005,266.380005,266.380005,10038600
2011-06-09,27.43,28.1,27.1,27.620001,27.620001,1603200
2016-07-05,209.729996,214.539993,208,213.979996,213.979996,5175300
2018-12-03,360,366,352,358.48999,358.48999,8306500
2016-06-29,205.130005,211.779999,203,210.190002,210.190002,5994900
2011-03-10,24.440001,24.49,23.73,24.01,24.01,1017000
2010-11-22,31.57,33.450001,31.5,33.400002,33.400002,1529700
2011-06-16,27.67,28,25.74,26.5,26.5,1842200
2015-11-27,231.059998,232.25,227.009995,231.610001,231.610001,1949400
2013-03-07,37.73,38.650002,36.880001,38.23,38.23,1158300
2014-03-05,256.720001,256.98999,251.800003,252.660004,252.660004,5935700
2011-11-07,31.639999,32,30.75,31.27,31.27,1266300
2018-09-28,270.26001,278,260.559998,264.769989,264.769989,33649700
2016-02-19,163.660004,167.490005,162.5,166.580002,166.580002,2959400
2010-12-17,31.34,31.540001,30.709999,31.360001,31.360001,813000
2018-09-11,279.470001,282,273.549988,279.440002,279.440002,9170000
2015-10-12,222.990005,223,215.270004,215.580002,215.580002,3836300
2016-09-22,206.399994,207.279999,203,206.429993,206.429993,2382900
2019-01-10,334.399994,345.390015,331.790009,344.970001,344.970001,6056400
2014-08-18,263.25,267.26001,259.75,259.940002,259.940002,5849200
2012-03-05,34.349998,34.400002,33.459999,33.77,33.77,467000
2013-02-14,38.639999,38.75,38.209999,38.27,38.27,990700
2013-11-19,119.43,129,119.220001,126.089996,126.089996,19816200
2014-08-29,268.700012,272,267.51001,269.700012,269.700012,6447100
2013-04-26,53.130001,53.740002,50.619999,51.200001,51.200001,3622100
2018-08-16,339.910004,342.279999,333.820007,335.450012,335.450012,6064000
2010-11-15,30.219999,32.939999,30.219999,30.799999,30.799999,2622900
2014-01-22,177.809998,180.320007,174.759995,178.559998,178.559998,7022600
2014-10-30,238.139999,240.5,235.059998,238.660004,238.660004,3228400
2013-08-15,136.429993,143.600006,135,139.669998,139.669998,10179200
2012-03-13,36.509998,36.59,35.5,36.09,36.09,1001600
2017-12-14,341.01001,347.440002,336.899994,337.890015,337.890015,5799900
2014-08-15,261.480011,262.089996,258.5,262.01001,262.01001,3867900
2014-08-14,262.48999,263,256.5,261.380005,261.380005,4126600
2013-06-14,100,102.519997,99.330002,100.300003,100.300003,6564700
2011-01-14,26.15,26.58,25.610001,25.75,25.75,1192000
2017-12-22,329.51001,330.920013,324.820007,325.200012,325.200012,4215800
2016-11-11,184.240005,188.880005,183,188.559998,188.559998,3988500
2015-08-31,245.619995,254.949997,245.509995,249.059998,249.059998,4700200
2017-12-12,330.450012,341.440002,330.029999,341.029999,341.029999,8733200
2014-02-11,198.970001,202.199997,192.699997,196.619995,196.619995,10709900
2012-06-22,32.599998,33.98,32.459999,33.790001,33.790001,3046600
2012-06-25,33.939999,34.119999,32.75,33.110001,33.110001,1498500
2017-03-08,247,250.070007,245.320007,246.869995,246.869995,3725200
2017-04-25,308,313.980011,305.859985,313.790009,313.790009,6737700
2014-04-01,209.020004,218.160004,208.580002,216.970001,216.970001,7371400
2019-08-16,216.660004,222.240005,216.020004,219.940002,219.940002,5098500
2017-11-29,317.299988,318,301.230011,307.540009,307.540009,8767400
2019-10-02,243.289993,244.649994,239.429993,243.130005,243.130005,5631400
2011-08-31,24.799999,25.5,24.280001,24.74,24.74,823800
2011-12-28,28.99,29.24,28.040001,28.51,28.51,575200
2019-12-19,397.320007,406.850006,396.5,404.040009,404.040009,18107100
2012-06-14,30.18,30.65,28.620001,29.389999,29.389999,872200
2018-08-15,341.910004,344.48999,332.140015,338.690002,338.690002,9101300
2011-05-12,27.07,27.74,26.65,27.67,27.67,628000
2011-02-15,23.01,23.17,22.559999,22.84,22.84,953700
2017-03-27,260.600006,270.570007,259.75,270.220001,270.220001,6230800
2017-06-27,376.399994,376.399994,362.019989,362.369995,362.369995,6996400
2016-08-04,225.690002,230.860001,222.050003,230.610001,230.610001,4147000
2011-04-29,27.690001,27.870001,27.42,27.6,27.6,726000
2011-06-24,27.639999,27.969999,27.26,27.57,27.57,3608500
2019-10-29,319.98999,324.299988,314.75,316.220001,316.220001,12684300
2014-05-28,210.020004,212.770004,205.259995,210.240005,210.240005,5495100
2019-07-18,255.050003,255.75,251.889999,253.539993,253.539993,4764500
2015-12-01,231.059998,238,231.050003,237.190002,237.190002,3734000
2013-02-13,38.299999,39,38.049999,38.450001,38.450001,966800
2016-05-26,220.5,225.259995,219.050003,225.119995,225.119995,4072400
2013-03-08,38.060001,39.439999,37.360001,38.470001,38.470001,912100
2012-06-15,29.389999,29.950001,28.809999,29.91,29.91,646800
2017-07-06,317.26001,320.790009,306.299988,308.829987,308.829987,19324500
2010-08-13,18.18,18.450001,17.66,18.32,18.32,634000
2018-08-31,302,305.309998,298.600006,301.660004,301.660004,5375100
2014-05-21,196.179993,199.869995,194.789993,199.449997,199.449997,5285400
2015-10-09,220.929993,224.369995,218.360001,220.690002,220.690002,6158400
2011-07-20,28,30.440001,27.799999,28.690001,28.690001,3048300
2016-07-19,225,229.100006,224.75,225.259995,225.259995,3115100
2014-12-12,204.820007,211.679993,204.5,207,207,7173800
2013-03-12,38.900002,39.380001,38.849998,39.119999,39.119999,1275100
2016-05-12,211.440002,211.669998,203.660004,207.279999,207.279999,3650500
2017-01-06,226.929993,230.309998,225.449997,229.009995,229.009995,5527900
2017-05-10,321.559998,325.5,318.119995,325.220001,325.220001,5741600
2011-01-06,26.83,28,26.809999,27.879999,27.879999,2061200
2012-11-23,32.599998,32.830002,31.700001,32.130001,32.130001,430300
2011-02-08,23.780001,25.25,23,24.49,24.49,3504900
2014-11-17,257.48999,259,252.020004,253.979996,253.979996,4025700
2015-01-09,208.919998,209.979996,204.960007,206.660004,206.660004,4668300
2017-01-04,214.75,228,214.309998,226.990005,226.990005,11213500
2013-03-27,37.939999,38.380001,37.310001,38.16,38.16,1296300
2010-09-23,19.889999,20.139999,19.5,19.559999,19.559999,668100
2019-09-13,246.960007,248.449997,244.869995,245.199997,245.199997,5313100
2016-05-25,217.910004,221.360001,216.509995,219.580002,219.580002,3126800
2015-02-26,204,211.089996,202.220001,207.190002,207.190002,6472900
2012-12-28,33.380001,33.650002,33.02,33.220001,33.220001,414100
2018-09-05,285.049988,286.779999,277.179993,280.73999,280.73999,7720800
2019-01-23,292.5,294.5,281.690002,287.589996,287.589996,12530000
2014-10-27,234.25,234.610001,220.309998,221.669998,221.669998,9553300
2013-03-18,35.299999,36.060001,34.919998,35.150002,35.150002,1316100
2016-02-01,188.759995,199.520004,182.75,196.940002,196.940002,5297600
2020-01-07,461.399994,471.630005,453.359985,469.059998,469.059998,17882100
2015-01-20,193.869995,194.119995,187.039993,191.929993,191.929993,4503200
2016-06-03,220,221.940002,218.009995,218.990005,218.990005,2229000
2016-09-09,199.089996,199.919998,193.699997,194.470001,194.470001,3757000
2018-01-30,345.140015,348.269989,342.170013,345.820007,345.820007,4717700
2017-11-20,313.790009,315.5,304.75,308.73999,308.73999,8247700
2014-08-06,238.899994,251.419998,238.580002,248.929993,248.929993,9249300
2010-12-02,34.009998,34.299999,31.200001,32.349998,32.349998,2007000
2017-03-14,246.110001,258.119995,246.020004,258,258,7598400
2013-12-16,148.479996,150.429993,146.100006,147.940002,147.940002,6675300
2019-05-20,202.800003,206,195.25,205.360001,205.360001,20526200
2011-06-27,27.73,28.280001,27.309999,27.459999,27.459999,1809400
2017-08-16,363,366.5,362.519989,362.910004,362.910004,3413800
2012-07-20,32.07,32.25,31.25,31.790001,31.790001,1568500
2015-04-27,222.559998,238.75,222,231.550003,231.550003,11672600
2014-09-05,282.549988,282.899994,272.51001,277.390015,277.390015,11169900
2013-10-30,164.630005,167.679993,158.169998,159.220001,159.220001,8401800
2014-07-02,240.660004,242.330002,227.070007,229.429993,229.429993,8027400
2012-01-30,29.49,29.610001,28.530001,29.57,29.57,729000
2019-07-09,228.970001,231,227.279999,230.059998,230.059998,6190800
2018-04-04,252.779999,288.369995,252,286.940002,286.940002,19896700
2016-08-26,222.139999,222.860001,218.820007,219.990005,219.990005,2239000
2017-11-10,302.5,308.359985,301.850006,302.98999,302.98999,4625400
2017-09-05,353.799988,355.48999,345.890015,349.589996,349.589996,3835100
2016-07-22,221.990005,224.5,218.880005,222.270004,222.270004,2579700
2012-07-12,31.290001,33.009998,30.799999,32.700001,32.700001,1125700
2019-12-26,427.910004,433.480011,426.350006,430.940002,430.940002,10633900
2018-10-12,261,261.98999,252.009995,258.779999,258.779999,7201400
2012-03-20,34.98,35.200001,34.57,34.959999,34.959999,567000
2017-08-31,353.549988,358.440002,352.820007,355.899994,355.899994,4072800
2019-06-06,204.440002,211,201.800003,205.949997,205.949997,20242200
2016-08-30,216.110001,216.110001,210.520004,211.339996,211.339996,3168900
2010-12-08,32.48,32.490002,31.52,32.369999,32.369999,660000
2016-10-24,201,203.949997,200.25,202.759995,202.759995,2751600
2013-11-15,136.850006,137.949997,134.350006,135.449997,135.449997,9900200
2017-05-30,326,336.279999,325.76001,335.100006,335.100006,7782900
2013-04-10,40.700001,42.009998,40.610001,41.860001,41.860001,2121100
2012-04-25,32.07,32.990002,32.07,32.91,32.91,712200
2015-09-11,247.639999,250.240005,244.729996,250.240005,250.240005,2350800
2019-07-26,226.919998,230.259995,222.25,228.039993,228.039993,10027700
2015-10-05,248.839996,249.839996,244.130005,246.149994,246.149994,3689900
2014-06-13,204.779999,206.789993,201.580002,206.419998,206.419998,3544300
2017-02-24,252.660004,258.25,250.199997,257,257,8171600
2012-10-24,28.52,28.52,27.25,27.42,27.42,1016400
2014-12-01,241.160004,242.470001,229.009995,231.639999,231.639999,8619400
2016-01-05,226.360001,226.889999,220,223.429993,223.429993,3186800
2018-10-03,303.329987,304.600006,291.570007,294.799988,294.799988,7995000
2018-01-02,312,322.109985,311,320.529999,320.529999,4352200
2011-05-26,28.82,29.76,28.1,29.48,29.48,3336900
2016-10-06,202.460007,204.210007,200.210007,201,201,4703400
2013-02-12,38.450001,38.869999,37.290001,37.889999,37.889999,2261300
2013-11-14,138.919998,140.399994,134.110001,137.600006,137.600006,12203700
2014-12-22,220,224.059998,218.259995,222.600006,222.600006,4799400
2018-06-26,336.049988,343.549988,325.799988,342,342,7452500
2017-08-08,357.529999,368.579987,357.399994,365.220001,365.220001,7449800
2011-02-14,23.639999,24.139999,23.049999,23.08,23.08,1283100
2011-07-14,28.530001,28.959999,27.25,27.610001,27.610001,1159000
2017-04-19,302.459991,306.619995,302.109985,305.519989,305.519989,3898000
2018-01-17,340.470001,349,339.75,347.160004,347.160004,7103500
2019-01-25,294.390015,298.519989,289.549988,297.040009,297.040009,7249600
2019-02-05,312.48999,322.440002,312.25,321.350006,321.350006,6742800
2014-11-21,252.210007,252.779999,242.169998,242.779999,242.779999,7485100
2015-02-04,218.289993,221.479996,216.800003,218.550003,218.550003,3305400
2013-11-08,136.479996,140.600006,132.320007,137.949997,137.949997,22477900
2015-08-03,266.290009,266.709991,257.070007,259.98999,259.98999,2553500
2015-02-05,219.880005,225.479996,219.639999,220.990005,220.990005,3522900
2013-08-12,149.429993,150.5,142.050003,147.380005,147.380005,14912200
2014-09-29,244,248.639999,241.380005,245.259995,245.259995,4852700
2017-11-03,299.5,306.25,295.130005,306.089996,306.089996,8894000
2016-11-07,193.589996,194.289993,190.050003,193.210007,193.210007,3870100
2014-10-03,253.059998,256.5,251.029999,255.210007,255.210007,5406300
2016-03-11,207.929993,209.419998,205.330002,207.5,207.5,3343100
2013-12-24,150,154.970001,149.820007,151.410004,151.410004,9941500
2018-12-27,319.839996,322.170013,301.5,316.130005,316.130005,8575100
2019-01-29,295.269989,298.559998,291.799988,297.459991,297.459991,4621700
2019-12-10,339.959991,350.730011,339.309998,348.839996,348.839996,8828300
2017-12-13,340.929993,344.220001,336.5,339.029999,339.029999,6221500
2014-11-26,248.339996,249,246.600006,248.440002,248.440002,1981200
2015-04-09,208.429993,210.369995,206.119995,210.089996,210.089996,3800200
2017-01-19,247.25,248.679993,240.75,243.759995,243.759995,7732300
2017-10-02,342.519989,343.700012,335.51001,341.529999,341.529999,5286800
2014-06-23,229.509995,238.990005,228.220001,237.220001,237.220001,7791100
2014-01-07,147.619995,150.399994,145.25,149.360001,149.360001,5034100
2018-06-29,353.329987,353.859985,342.410004,342.950012,342.950012,6492400
2018-01-08,316,337.019989,315.5,336.410004,336.410004,9859400
2014-08-26,264.980011,265.5,261.660004,261.73999,261.73999,3818000
2016-04-25,253.009995,257.380005,250.759995,251.820007,251.820007,3670300
2018-12-12,369.420013,371.910004,365.160004,366.600006,366.600006,5027000
2013-06-21,103.699997,103.699997,97.5,99.550003,99.550003,11718600
2010-11-30,33.740002,35.330002,33.41,35.330002,35.330002,2222600
2012-02-16,33.5,34.509998,32.540001,34.18,34.18,2219700
2016-09-27,209.649994,209.979996,204.610001,205.809998,205.809998,3373200
2018-01-03,321,325.25,315.549988,317.25,317.25,4521500
2012-12-10,34.43,34.799999,34.18,34.57,34.57,929800
2018-12-31,337.790009,339.209991,325.26001,332.799988,332.799988,6302300
2019-09-03,224.080002,228.949997,223.160004,225.009995,225.009995,5354100
2011-01-10,28.17,28.68,28.049999,28.450001,28.450001,1342700
2013-06-11,98.18,98.68,94.050003,94.470001,94.470001,7394000
2012-09-07,28.549999,29.57,28.5,29.35,29.35,953200
2010-10-15,20.889999,20.9,20.25,20.540001,20.540001,284700
2012-08-15,29.389999,29.700001,28.809999,29.4,29.4,525400
2014-01-23,177.229996,182.380005,173.419998,181.5,181.5,7867400
2017-05-01,314.880005,327.25,314.809998,322.829987,322.829987,8829600
2019-01-30,300.450012,309,298.48999,308.769989,308.769989,11250300
2019-11-22,340.160004,341,330,333.040009,333.040009,16870600
2015-04-10,209.850006,211.649994,209,210.899994,210.899994,4067700
2011-08-19,23.860001,24.219999,22,22.299999,22.299999,1375300
2013-05-14,94.220001,97.120003,81.150002,83.239998,83.239998,37163900
2013-09-26,186.699997,189.679993,185.610001,188.639999,188.639999,6614400
2011-02-17,24.629999,25.49,23.549999,23.6,23.6,2618400
